ID,Hotel Rank,Hotel Name,Hotel Slug,City,Country,Image Slot,Image Type,Subject,File Name Original,File Name Web,Local Path Original,Local Path Web,Source Site,Source Page URL,Direct Download URL,Photographer / Creator,Photographer Profile URL,Licence,Licence URL,Attribution Required?,Recommended Attribution Text,Commercial Use Allowed?,Modification Allowed?,Verification Date,Notes,Safe to Use?,Width,Height,Web File Size Bytes
pleiada-boutique-hotel-iasi-01,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,1,Hero,"Iasi, Palatul Culturii8.jpg",pleiada-boutique-hotel-iasi-01-hero-pleiada-boutique-hotel-iasi-01.jpg,pleiada-boutique-hotel-iasi-01-hero-pleiada-boutique-hotel-iasi-01.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-01-hero-pleiada-boutique-hotel-iasi-01.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-01-hero-pleiada-boutique-hotel-iasi-01.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Iasi,_Palatul_Culturii8.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Iasi%2C_Palatul_Culturii8.jpg/3840px-Iasi%2C_Palatul_Culturii8.jpg,Argenna,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Iasi, Palatul Culturii8.jpg by Argenna, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Palace of Culture Iasi. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1655,432166
pleiada-boutique-hotel-iasi-02,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,2,Hotel,The building of the Romanian Academy in Iasi.jpg,pleiada-boutique-hotel-iasi-02-hotel-iasi-architecture.jpg,pleiada-boutique-hotel-iasi-02-hotel-iasi-architecture.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-02-hotel-iasi-architecture.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-02-hotel-iasi-architecture.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:The_building_of_the_Romanian_Academy_in_Iasi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/The_building_of_the_Romanian_Academy_in_Iasi.jpg/3840px-The_building_of_the_Romanian_Academy_in_Iasi.jpg,Argenna,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: The building of the Romanian Academy in Iasi.jpg by Argenna, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Iasi Romania iasi architecture. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1650,452070
pleiada-boutique-hotel-iasi-03,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,3,City,Gradina Botanica din Iasi - lacul22.JPG,pleiada-boutique-hotel-iasi-03-city-iasi-city.jpg,pleiada-boutique-hotel-iasi-03-city-iasi-city.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-03-city-iasi-city.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-03-city-iasi-city.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Gradina_Botanica_din_Iasi_-_lacul22.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Gradina_Botanica_din_Iasi_-_lacul22.JPG/3840px-Gradina_Botanica_din_Iasi_-_lacul22.JPG,Cezar Suceveanu,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Gradina Botanica din Iasi - lacul22.JPG by Cezar Suceveanu, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Iasi Romania city.,Yes,2200,1650,763566
pleiada-boutique-hotel-iasi-04,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,4,Attraction,"Iasi, Palatul Culturii4.jpg",pleiada-boutique-hotel-iasi-04-attraction-palace-of-culture.jpg,pleiada-boutique-hotel-iasi-04-attraction-palace-of-culture.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-04-attraction-palace-of-culture.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-04-attraction-palace-of-culture.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Iasi,_Palatul_Culturii4.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Iasi%2C_Palatul_Culturii4.jpg/3840px-Iasi%2C_Palatul_Culturii4.jpg,Argenna,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Iasi, Palatul Culturii4.jpg by Argenna, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Palace of Culture Iasi.,Yes,2200,1656,190192
pleiada-boutique-hotel-iasi-05,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,5,Food,Romanian Rădăuțean soup.jpg,pleiada-boutique-hotel-iasi-05-food-romanian-food.jpg,pleiada-boutique-hotel-iasi-05-food-romanian-food.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-05-food-romanian-food.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-05-food-romanian-food.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Romanian_R%C4%83d%C4%83u%C8%9Bean_soup.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Romanian_R%C4%83d%C4%83u%C8%9Bean_soup.jpg/3840px-Romanian_R%C4%83d%C4%83u%C8%9Bean_soup.jpg,Diana Jurca,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Romanian Rădăuțean soup.jpg by Diana Jurca, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Romania romanian food.,Yes,2200,1451,907974
pleiada-boutique-hotel-iasi-06,8,Pleiada Boutique Hotel & Spa,pleiada-boutique-hotel-iasi,Iasi,Romania,6,Secondary,"Copou, Iași, Romania - panoramio (4).jpg",pleiada-boutique-hotel-iasi-06-secondary-copou-park.jpg,pleiada-boutique-hotel-iasi-06-secondary-copou-park.webp,public/images/hotels/pleiada-boutique-hotel-iasi/original/pleiada-boutique-hotel-iasi-06-secondary-copou-park.jpg,/images/hotels/pleiada-boutique-hotel-iasi/web/pleiada-boutique-hotel-iasi-06-secondary-copou-park.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Copou,_Ia%C8%99i,_Romania_-_panoramio_(4).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Copou%2C_Ia%C8%99i%2C_Romania_-_panoramio_%284%29.jpg/3840px-Copou%2C_Ia%C8%99i%2C_Romania_-_panoramio_%284%29.jpg,iliuta arsene,,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Yes,"Photo: Copou, Iași, Romania - panoramio (4).jpg by iliuta arsene, licensed under CC BY 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Copou Park Iasi.,Yes,2200,1650,1170536
steigenberger-resort-achti-luxor-01,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,1,Hero,Luxor Nile R05.jpg,steigenberger-resort-achti-luxor-01-hero-achti-luxor.jpg,steigenberger-resort-achti-luxor-01-hero-achti-luxor.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-01-hero-achti-luxor.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-01-hero-achti-luxor.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Luxor_Nile_R05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Luxor_Nile_R05.jpg/3840px-Luxor_Nile_R05.jpg,Marc Ryckaert,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Luxor Nile R05.jpg by Marc Ryckaert, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Luxor Nile. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1453,491700
steigenberger-resort-achti-luxor-02,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,2,Hotel,"Luxor Temple, Luxor, Egypt - Explore - Flickr - cattan2011.jpg",steigenberger-resort-achti-luxor-02-hotel-nile-resort.jpg,steigenberger-resort-achti-luxor-02-hotel-nile-resort.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-02-hotel-nile-resort.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-02-hotel-nile-resort.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Luxor_Temple,_Luxor,_Egypt_-_Explore_-_Flickr_-_cattan2011.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Luxor_Temple%2C_Luxor%2C_Egypt_-_Explore_-_Flickr_-_cattan2011.jpg/3840px-Luxor_Temple%2C_Luxor%2C_Egypt_-_Explore_-_Flickr_-_cattan2011.jpg,"cattan2011 from United Kingdom, United Kingdom",,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Yes,"Photo: Luxor Temple, Luxor, Egypt - Explore - Flickr - cattan2011.jpg by cattan2011 from United Kingdom, United Kingdom, licensed under CC BY 2.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Luxor Egypt travel. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1650,261546
steigenberger-resort-achti-luxor-03,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,3,City,Nile Rowing Boats R01.jpg,steigenberger-resort-achti-luxor-03-city-luxor-nile.jpg,steigenberger-resort-achti-luxor-03-city-luxor-nile.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-03-city-luxor-nile.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-03-city-luxor-nile.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Nile_Rowing_Boats_R01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Nile_Rowing_Boats_R01.jpg/3840px-Nile_Rowing_Boats_R01.jpg,Marc Ryckaert,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Nile Rowing Boats R01.jpg by Marc Ryckaert, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Luxor Nile Egypt.,Yes,2200,1455,769248
steigenberger-resort-achti-luxor-04,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,4,Attraction,"Templo de Karnak, Luxor, Egipto, 2022-04-03, DD 139.jpg",steigenberger-resort-achti-luxor-04-attraction-karnak-temple.jpg,steigenberger-resort-achti-luxor-04-attraction-karnak-temple.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-04-attraction-karnak-temple.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-04-attraction-karnak-temple.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Templo_de_Karnak,_Luxor,_Egipto,_2022-04-03,_DD_139.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Templo_de_Karnak%2C_Luxor%2C_Egipto%2C_2022-04-03%2C_DD_139.jpg/3840px-Templo_de_Karnak%2C_Luxor%2C_Egipto%2C_2022-04-03%2C_DD_139.jpg,Diego Delso,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Templo de Karnak, Luxor, Egipto, 2022-04-03, DD 139.jpg by Diego Delso, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Karnak Temple Luxor.,Yes,2200,1466,603368
steigenberger-resort-achti-luxor-05,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,5,Food,Egyptian Rice.JPG,steigenberger-resort-achti-luxor-05-food-steigenberger-resort-achti-luxor-05.jpg,steigenberger-resort-achti-luxor-05-food-steigenberger-resort-achti-luxor-05.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-05-food-steigenberger-resort-achti-luxor-05.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-05-food-steigenberger-resort-achti-luxor-05.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Egyptian_Rice.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Egyptian_Rice.JPG/3840px-Egyptian_Rice.JPG,Showshow777,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Egyptian Rice.JPG by Showshow777, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Egyptian cuisine. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1650,215890
steigenberger-resort-achti-luxor-06,9,Steigenberger Resort Achti Luxor,steigenberger-resort-achti-luxor,Luxor,Egypt,6,Secondary,Luxor Valley of the Kings A.jpg,steigenberger-resort-achti-luxor-06-secondary-valley-of-the-kings.jpg,steigenberger-resort-achti-luxor-06-secondary-valley-of-the-kings.webp,public/images/hotels/steigenberger-resort-achti-luxor/original/steigenberger-resort-achti-luxor-06-secondary-valley-of-the-kings.jpg,/images/hotels/steigenberger-resort-achti-luxor/web/steigenberger-resort-achti-luxor-06-secondary-valley-of-the-kings.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Luxor_Valley_of_the_Kings_A.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Luxor_Valley_of_the_Kings_A.jpg/3840px-Luxor_Valley_of_the_Kings_A.jpg,Wouter Hagens,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Luxor Valley of the Kings A.jpg by Wouter Hagens, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Valley of the Kings Luxor.,Yes,2200,1460,620658
silk-path-grand-hue-01,10,Silk Path Grand Hue Hotel & Spa,silk-path-grand-hue,Hue,Vietnam,1,Hero,Hue Vietnam Citadel-of-Huế-11.jpg,silk-path-grand-hue-01-hero-silk-path-grand-hue-01.jpg,silk-path-grand-hue-01-hero-silk-path-grand-hue-01.webp,public/images/hotels/silk-path-grand-hue/original/silk-path-grand-hue-01-hero-silk-path-grand-hue-01.jpg,/images/hotels/silk-path-grand-hue/web/silk-path-grand-hue-01-hero-silk-path-grand-hue-01.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-11.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-11.jpg/3840px-Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-11.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Hue Vietnam Citadel-of-Huế-11.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Imperial City Hue Vietnam. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1466,891512
silk-path-grand-hue-02,10,Silk Path Grand Hue Hotel & Spa,silk-path-grand-hue,Hue,Vietnam,2,Hotel,Hue Vietnam Cổng-Trai-cung-01.jpg,silk-path-grand-hue-02-hotel-silk-path-grand-hue-02.jpg,silk-path-grand-hue-02-hotel-silk-path-grand-hue-02.webp,public/images/hotels/silk-path-grand-hue/original/silk-path-grand-hue-02-hotel-silk-path-grand-hue-02.jpg,/images/hotels/silk-path-grand-hue/web/silk-path-grand-hue-02-hotel-silk-path-grand-hue-02.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hue_Vietnam_C%E1%BB%95ng-Trai-cung-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Hue_Vietnam_C%E1%BB%95ng-Trai-cung-01.jpg/3840px-Hue_Vietnam_C%E1%BB%95ng-Trai-cung-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Hue Vietnam Cổng-Trai-cung-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Hue Vietnam architecture. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1466,701502
silk-path-grand-hue-03,10,Silk Path Grand Hue Hotel & Spa,silk-path-grand-hue,Hue,Vietnam,3,City,Hue Vietnam Perfume-River-01.jpg,silk-path-grand-hue-03-city-perfume-river.jpg,silk-path-grand-hue-03-city-perfume-river.webp,public/images/hotels/silk-path-grand-hue/original/silk-path-grand-hue-03-city-perfume-river.jpg,/images/hotels/silk-path-grand-hue/web/silk-path-grand-hue-03-city-perfume-river.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hue_Vietnam_Perfume-River-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Hue_Vietnam_Perfume-River-01.jpg/3840px-Hue_Vietnam_Perfume-River-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Hue Vietnam Perfume-River-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Perfume River Hue Vietnam.,Yes,2200,1466,213898
silk-path-grand-hue-04,10,Silk Path Grand Hue Hotel & Spa,silk-path-grand-hue,Hue,Vietnam,4,Attraction,Hue Vietnam Citadel-of-Huế-10.jpg,silk-path-grand-hue-04-attraction-imperial-city.jpg,silk-path-grand-hue-04-attraction-imperial-city.webp,public/images/hotels/silk-path-grand-hue/original/silk-path-grand-hue-04-attraction-imperial-city.jpg,/images/hotels/silk-path-grand-hue/web/silk-path-grand-hue-04-attraction-imperial-city.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-10.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-10.jpg/3840px-Hue_Vietnam_Citadel-of-Hu%E1%BA%BF-10.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Hue Vietnam Citadel-of-Huế-10.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Imperial City Hue Vietnam.,Yes,2200,1466,1090810
silk-path-grand-hue-05,10,Silk Path Grand Hue Hotel & Spa,silk-path-grand-hue,Hue,Vietnam,5,Food,"Dong Ba market, Thành phố Huế, Vietnam (Unsplash).jpg",silk-path-grand-hue-05-food-hue-food.jpg,silk-path-grand-hue-05-food-hue-food.webp,public/images/hotels/silk-path-grand-hue/original/silk-path-grand-hue-05-food-hue-food.jpg,/images/hotels/silk-path-grand-hue/web/silk-path-grand-hue-05-food-hue-food.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Dong_Ba_market,_Th%C3%A0nh_ph%E1%BB%91_Hu%E1%BA%BF,_Vietnam_(Unsplash).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Dong_Ba_market%2C_Th%C3%A0nh_ph%E1%BB%91_Hu%E1%BA%BF%2C_Vietnam_%28Unsplash%29.jpg/3840px-Dong_Ba_market%2C_Th%C3%A0nh_ph%E1%BB%91_Hu%E1%BA%BF%2C_Vietnam_%28Unsplash%29.jpg,Alice Young youngalicesalvatore,,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,No,"Image: Dong Ba market, Thành phố Huế, Vietnam (Unsplash).jpg by Alice Young youngalicesalvatore, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Hue Vietnam hue food.,Yes,2200,1466,624972
